run_slug,arm,phase,repeat,observation_rows,local_motion_residual_norm_n,local_motion_residual_norm_min,local_motion_residual_norm_p10,local_motion_residual_norm_median,local_motion_residual_norm_p90,local_motion_residual_norm_max,local_motion_residual_norm_mean,patch_mean_abs_delta_n,patch_mean_abs_delta_min,patch_mean_abs_delta_p10,patch_mean_abs_delta_median,patch_mean_abs_delta_p90,patch_mean_abs_delta_max,patch_mean_abs_delta_mean,global_corrected_patch_abs_delta_n,global_corrected_patch_abs_delta_min,global_corrected_patch_abs_delta_p10,global_corrected_patch_abs_delta_median,global_corrected_patch_abs_delta_p90,global_corrected_patch_abs_delta_max,global_corrected_patch_abs_delta_mean,patch_gradient_abs_delta_n,patch_gradient_abs_delta_min,patch_gradient_abs_delta_p10,patch_gradient_abs_delta_median,patch_gradient_abs_delta_p90,patch_gradient_abs_delta_max,patch_gradient_abs_delta_mean,fb_n,fb_min,fb_p10,fb_median,fb_p90,fb_max,fb_mean,ncc_n,ncc_min,ncc_p10,ncc_median,ncc_p90,ncc_max,ncc_mean,physical_label,interpretation_label,causal_per_point_harm_label
afrl_cemetery_s135_d045,L-all,pre_init,2,85,49,0.0003678636656702243,0.0009361019325778474,0.0028769307946540936,0.0069174757755513586,0.01473070268272286,0.0038089021580087557,49,9.682774543762207e-05,0.0010554254055023195,0.0040183961391448975,0.009179377555847168,0.014137029647827148,0.004831565277917045,49,0.00022006619048270393,0.0007623040611042575,0.0031423940314498355,0.008579156094345376,0.013481253504036339,0.004290268743833537,49,0.00014618411660194397,0.0009476713836193086,0.006218813359737396,0.012564808130264284,0.0198042169213295,0.006486238493603103,85,0.005145923234522343,0.01651599183678627,0.06188149005174637,0.25355951189994874,0.6793411374092102,0.10845860927639639,85,0.6506666541099548,0.6911024451255798,0.8054612278938293,0.8806626200675965,0.9378557801246643,0.7951892074416665,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,L-all,pre_init,3,85,49,0.0003678636656702243,0.0009361019325778474,0.0028769307946540936,0.0069174757755513586,0.01473070268272286,0.0038089021580087557,49,9.682774543762207e-05,0.0010554254055023195,0.0040183961391448975,0.009179377555847168,0.014137029647827148,0.004831565277917045,49,0.00022006619048270393,0.0007623040611042575,0.0031423940314498355,0.008579156094345376,0.013481253504036339,0.004290268743833537,49,0.00014618411660194397,0.0009476713836193086,0.006218813359737396,0.012564808130264284,0.0198042169213295,0.006486238493603103,85,0.005145923234522343,0.01651599183678627,0.06188149005174637,0.25355951189994874,0.6793411374092102,0.10845860927639639,85,0.6506666541099548,0.6911024451255798,0.8054612278938293,0.8806626200675965,0.9378557801246643,0.7951892074416665,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,C-all,pre_init,1,37,12,0.0010096548277855324,0.0010711641167878742,0.002178097576224637,0.003697444818381899,0.004080289790674789,0.0022941678529664975,12,0.0003388822078704834,0.0007455646991729737,0.004454135894775391,0.010999751091003419,0.015879929065704346,0.005495036641756694,12,0.00019356877252169058,0.001001491213368455,0.003928805923960582,0.010356307463552473,0.015347478085312172,0.005112251357699794,12,2.3663043975830078e-05,0.001395580917596817,0.005650602281093597,0.013699036091566088,0.024192683398723602,0.007264379101494948,37,0.0063488297164440155,0.015010890364646912,0.050779636949300766,0.11294866502284996,0.3441707193851471,0.06391065482150864,37,0.6809163093566895,0.7234234094619751,0.8429967164993286,0.9567477464675903,0.9790768623352051,0.8313201859190658,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,C-all,pre_init,2,37,12,0.0010096548277855324,0.0010711641167878742,0.002178097576224637,0.003697444818381899,0.004080289790674789,0.0022941678529664975,12,0.0003388822078704834,0.0007455646991729737,0.004454135894775391,0.010999751091003419,0.015879929065704346,0.005495036641756694,12,0.00019356877252169058,0.001001491213368455,0.003928805923960582,0.010356307463552473,0.015347478085312172,0.005112251357699794,12,2.3663043975830078e-05,0.001395580917596817,0.005650602281093597,0.013699036091566088,0.024192683398723602,0.007264379101494948,37,0.0063488297164440155,0.015010890364646912,0.050779636949300766,0.11294866502284996,0.3441707193851471,0.06391065482150864,37,0.6809163093566895,0.7234234094619751,0.8429967164993286,0.9567477464675903,0.9790768623352051,0.8313201859190658,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,C-all,pre_init,3,37,12,0.0010096548277855324,0.0010711641167878742,0.002178097576224637,0.003697444818381899,0.004080289790674789,0.0022941678529664975,12,0.0003388822078704834,0.0007455646991729737,0.004454135894775391,0.010999751091003419,0.015879929065704346,0.005495036641756694,12,0.00019356877252169058,0.001001491213368455,0.003928805923960582,0.010356307463552473,0.015347478085312172,0.005112251357699794,12,2.3663043975830078e-05,0.001395580917596817,0.005650602281093597,0.013699036091566088,0.024192683398723602,0.007264379101494948,37,0.0063488297164440155,0.015010890364646912,0.050779636949300766,0.11294866502284996,0.3441707193851471,0.06391065482150864,37,0.6809163093566895,0.7234234094619751,0.8429967164993286,0.9567477464675903,0.9790768623352051,0.8313201859190658,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,B,post_init,1,121100,96095,3.640343173373347e-06,0.0002263143806136821,0.0007820032152282892,0.0026817128189561778,0.07750257592430905,0.0012619724039317362,96095,0.0,0.0009683072566986084,0.005277156829833984,0.01268458366394043,0.08370852470397949,0.006282969015843849,96095,4.561929167756773e-09,0.0009264078419629395,0.0050262508205962675,0.012645619792065643,0.0858510737235873,0.006140440693471922,96095,1.564621925354004e-07,0.0009642109274864197,0.005186736583709717,0.014542487263679505,0.11774881929159164,0.006821692570488829,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,B,post_init,2,121100,96095,3.640343173373347e-06,0.0002263143806136821,0.0007820032152282892,0.0026817128189561778,0.07750257592430905,0.0012619724039317362,96095,0.0,0.0009683072566986084,0.005277156829833984,0.01268458366394043,0.08370852470397949,0.006282969015843849,96095,4.561929167756773e-09,0.0009264078419629395,0.0050262508205962675,0.012645619792065643,0.0858510737235873,0.006140440693471922,96095,1.564621925354004e-07,0.0009642109274864197,0.005186736583709717,0.014542487263679505,0.11774881929159164,0.006821692570488829,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,B,post_init,3,121100,96095,3.640343173373347e-06,0.0002263143806136821,0.0007820032152282892,0.0026817128189561778,0.07750257592430905,0.0012619724039317362,96095,0.0,0.0009683072566986084,0.005277156829833984,0.01268458366394043,0.08370852470397949,0.006282969015843849,96095,4.561929167756773e-09,0.0009264078419629395,0.0050262508205962675,0.012645619792065643,0.0858510737235873,0.006140440693471922,96095,1.564621925354004e-07,0.0009642109274864197,0.005186736583709717,0.014542487263679505,0.11774881929159164,0.006821692570488829,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,L-all,post_init,1,10892,7479,4.957920926572382e-06,0.0009053385261305184,0.0031099527150711824,0.0072648208744234815,0.03408971589751488,0.003727093163392641,7479,0.0,0.0006777942180633545,0.003776341676712036,0.010070204734802246,0.0380537211894989,0.004786380305776687,7479,8.288597281302934e-07,0.0006111296929876553,0.0036863947614034775,0.009987409750807504,0.03924729962087148,0.004697529257817647,7479,8.940696716308594e-08,0.000764184445142746,0.004172682762145996,0.01077677011489868,0.03266596794128418,0.005134772224423241,10892,0.00012947511277161539,0.004996466450393201,0.019707809202373028,0.10231400579214091,0.9679909348487854,0.0440497838332673,10892,0.6500214338302612,0.7280634343624115,0.8456010222434998,0.9333127915859223,0.9935692548751831,0.8370223605278175,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,L-all,post_init,2,10892,7479,4.957920926572382e-06,0.0009053385261305184,0.0031099527150711824,0.0072648208744234815,0.03408971589751488,0.003727093163392641,7479,0.0,0.0006777942180633545,0.003776341676712036,0.010070204734802246,0.0380537211894989,0.004786380305776687,7479,8.288597281302934e-07,0.0006111296929876553,0.0036863947614034775,0.009987409750807504,0.03924729962087148,0.004697529257817647,7479,8.940696716308594e-08,0.000764184445142746,0.004172682762145996,0.01077677011489868,0.03266596794128418,0.005134772224423241,10892,0.00012947511277161539,0.004996466450393201,0.019707809202373028,0.10231400579214091,0.9679909348487854,0.0440497838332673,10892,0.6500214338302612,0.7280634343624115,0.8456010222434998,0.9333127915859223,0.9935692548751831,0.8370223605278175,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,L-all,post_init,3,10892,7479,4.957920926572382e-06,0.0009053385261305184,0.0031099527150711824,0.0072648208744234815,0.03408971589751488,0.003727093163392641,7479,0.0,0.0006777942180633545,0.003776341676712036,0.010070204734802246,0.0380537211894989,0.004786380305776687,7479,8.288597281302934e-07,0.0006111296929876553,0.0036863947614034775,0.009987409750807504,0.03924729962087148,0.004697529257817647,7479,8.940696716308594e-08,0.000764184445142746,0.004172682762145996,0.01077677011489868,0.03266596794128418,0.005134772224423241,10892,0.00012947511277161539,0.004996466450393201,0.019707809202373028,0.10231400579214091,0.9679909348487854,0.0440497838332673,10892,0.6500214338302612,0.7280634343624115,0.8456010222434998,0.9333127915859223,0.9935692548751831,0.8370223605278175,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,C-all,post_init,1,6619,4462,3.809956291209831e-05,0.000831590302518597,0.0026726214955710478,0.006827651358287268,0.0369101386988628,0.0034022974745548987,4462,0.0,0.0010651051998138428,0.0058097243309021,0.014330682158470155,0.07020092010498047,0.0069273213289447666,4462,3.931802238510418e-06,0.0010410361076927778,0.005646339022630148,0.014249100902183362,0.06653589559517653,0.006864407235255633,4462,2.682209014892578e-07,0.0009161327034235002,0.005216067656874657,0.01340329498052597,0.04122519493103027,0.006444527160631788,6619,0.00017859954095911235,0.004227300453931094,0.01746072992682457,0.09976993054151534,0.9861208200454712,0.04331735434713056,6619,0.6501340866088867,0.7409719228744507,0.8650196194648743,0.942365300655365,0.9944947957992554,0.8528395256151118,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,C-all,post_init,2,6619,4462,3.809956291209831e-05,0.000831590302518597,0.0026726214955710478,0.006827651358287268,0.0369101386988628,0.0034022974745548987,4462,0.0,0.0010651051998138428,0.0058097243309021,0.014330682158470155,0.07020092010498047,0.0069273213289447666,4462,3.931802238510418e-06,0.0010410361076927778,0.005646339022630148,0.014249100902183362,0.06653589559517653,0.006864407235255633,4462,2.682209014892578e-07,0.0009161327034235002,0.005216067656874657,0.01340329498052597,0.04122519493103027,0.006444527160631788,6619,0.00017859954095911235,0.004227300453931094,0.01746072992682457,0.09976993054151534,0.9861208200454712,0.04331735434713056,6619,0.6501340866088867,0.7409719228744507,0.8650196194648743,0.942365300655365,0.9944947957992554,0.8528395256151118,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_cemetery_s135_d045,C-all,post_init,3,6619,4462,3.809956291209831e-05,0.000831590302518597,0.0026726214955710478,0.006827651358287268,0.0369101386988628,0.0034022974745548987,4462,0.0,0.0010651051998138428,0.0058097243309021,0.014330682158470155,0.07020092010498047,0.0069273213289447666,4462,3.931802238510418e-06,0.0010410361076927778,0.005646339022630148,0.014249100902183362,0.06653589559517653,0.006864407235255633,4462,2.682209014892578e-07,0.0009161327034235002,0.005216067656874657,0.01340329498052597,0.04122519493103027,0.006444527160631788,6619,0.00017859954095911235,0.004227300453931094,0.01746072992682457,0.09976993054151534,0.9861208200454712,0.04331735434713056,6619,0.6501340866088867,0.7409719228744507,0.8650196194648743,0.942365300655365,0.9944947957992554,0.8528395256151118,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,B,all,not_applicable,173376,143203,0.0,0.00010562045737734877,0.0004020109317853968,0.001750077500769678,0.5002471332556226,0.001087791830841794,143203,0.0,0.0012103617191314697,0.0070684850215911865,0.023190557956695557,0.3724037706851959,0.011304153572295635,143203,5.7313956525195664e-08,0.0011037668994828276,0.006548481992646793,0.02251971371267359,0.40453885835759773,0.010752517123085444,143203,1.4901161193847656e-08,0.001109619438648224,0.006505750119686127,0.027322222292423256,0.9906287789344788,0.012169972925504282,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,L-all,all,not_applicable,20346,16783,5.829645201812185e-06,0.0003980027545686194,0.0016896824005296594,0.0059391710201120084,0.164680221230415,0.002811793393419333,16783,0.0,0.00048413872718811035,0.0028564482927322388,0.009489238262176514,0.08211086690425873,0.004228339656328002,16783,5.947959189067653e-07,0.0005037455699023031,0.0030314690517443954,0.009345676064491305,0.0947134920516435,0.004291450221293192,16783,2.4028122425079346e-07,0.0004805225878953934,0.002703264355659485,0.008330538868904122,0.09378920495510101,0.004001251789336959,20346,3.4119690099032596e-05,0.0033272437285631895,0.013960166368633509,0.05424063466489315,0.9664409756660461,0.02551858057503719,20346,0.6501067280769348,0.7198048532009125,0.8288889527320862,0.9318838715553284,0.9974856972694397,0.8270545317356089,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,C-all,all,not_applicable,6422,5123,2.9420899506996496e-06,0.00027997185742480515,0.0010997467491182906,0.0041172595204260415,0.19068960047208663,0.001993406136516138,5123,0.0,0.0006778091192245483,0.004212051630020142,0.013459205627441406,0.0779956504702568,0.006102353892893198,5123,1.8351218278311876e-07,0.0007361066668641226,0.004338042104945428,0.012905508681839553,0.08791658002371883,0.006044749717620319,5123,1.8998980522155762e-07,0.0007238581776618958,0.004148595035076141,0.014759026467800142,0.1868075728416443,0.006565285125238668,6422,3.4119690099032596e-05,0.0023011395940557124,0.008919757325202227,0.042911355197429675,0.7149825692176819,0.02033435137867528,6422,0.6501018404960632,0.7296904146671295,0.859646737575531,0.9517377436161042,0.9939666986465454,0.8492834627052884,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,B,pre_init,1,3850,3262,1.8301211397406295e-06,7.96716067624498e-05,0.0002988286142991018,0.0012265542412381327,0.1003512386918203,0.0007829044971837816,3262,0.0,0.0007262229919433594,0.003824770450592041,0.009731349349021912,0.06109899282455444,0.004823187527153698,3262,2.4323837429784945e-06,0.0007237608058779932,0.003420134835383448,0.009185517056315519,0.059167768674738275,0.004446805847623957,3262,2.1591782569885254e-05,0.0011806875467300416,0.0059509240090847015,0.01768544912338257,0.1131582260131836,0.008385384564957759,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,B,pre_init,2,3850,3262,1.8301211397406295e-06,7.96716067624498e-05,0.0002988286142991018,0.0012265542412381327,0.1003512386918203,0.0007829044971837816,3262,0.0,0.0007262229919433594,0.003824770450592041,0.009731349349021912,0.06109899282455444,0.004823187527153698,3262,2.4323837429784945e-06,0.0007237608058779932,0.003420134835383448,0.009185517056315519,0.059167768674738275,0.004446805847623957,3262,2.1591782569885254e-05,0.0011806875467300416,0.0059509240090847015,0.01768544912338257,0.1131582260131836,0.008385384564957759,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,B,pre_init,3,3850,3262,1.8301211397406295e-06,7.96716067624498e-05,0.0002988286142991018,0.0012265542412381327,0.1003512386918203,0.0007829044971837816,3262,0.0,0.0007262229919433594,0.003824770450592041,0.009731349349021912,0.06109899282455444,0.004823187527153698,3262,2.4323837429784945e-06,0.0007237608058779932,0.003420134835383448,0.009185517056315519,0.059167768674738275,0.004446805847623957,3262,2.1591782569885254e-05,0.0011806875467300416,0.0059509240090847015,0.01768544912338257,0.1131582260131836,0.008385384564957759,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,L-all,pre_init,1,143,96,7.351788540824545e-05,0.00030778620940171656,0.0007915966193122844,0.0017289781817535666,0.005840746114431053,0.0010342643768942626,96,4.842877388000488e-05,0.00043573230504989624,0.003243774175643921,0.007020089775323868,0.011425822973251343,0.003372870424451927,96,9.14671841789616e-05,0.0003714639182184065,0.002030957721027682,0.006497408233436891,0.009801198758330965,0.0028472501527992823,96,0.00013754144310951233,0.0005050431936979294,0.002888541668653488,0.006777070462703705,0.010789379477500916,0.003372553503140807,143,0.00031121945357881486,0.00170919478405267,0.0065808380022645,0.021341561526060104,0.11727290600538254,0.010372789180796867,143,0.6586205363273621,0.7328426122665406,0.867804229259491,0.9461833477020264,0.9763908982276917,0.8550524348979229,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,L-all,pre_init,2,143,96,7.351788540824545e-05,0.00030778620940171656,0.0007915966193122844,0.0017289781817535666,0.005840746114431053,0.0010342643768942626,96,4.842877388000488e-05,0.00043573230504989624,0.003243774175643921,0.007020089775323868,0.011425822973251343,0.003372870424451927,96,9.14671841789616e-05,0.0003714639182184065,0.002030957721027682,0.006497408233436891,0.009801198758330965,0.0028472501527992823,96,0.00013754144310951233,0.0005050431936979294,0.002888541668653488,0.006777070462703705,0.010789379477500916,0.003372553503140807,143,0.00031121945357881486,0.00170919478405267,0.0065808380022645,0.021341561526060104,0.11727290600538254,0.010372789180796867,143,0.6586205363273621,0.7328426122665406,0.867804229259491,0.9461833477020264,0.9763908982276917,0.8550524348979229,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,L-all,pre_init,3,143,96,7.351788540824545e-05,0.00030778620940171656,0.0007915966193122844,0.0017289781817535666,0.005840746114431053,0.0010342643768942626,96,4.842877388000488e-05,0.00043573230504989624,0.003243774175643921,0.007020089775323868,0.011425822973251343,0.003372870424451927,96,9.14671841789616e-05,0.0003714639182184065,0.002030957721027682,0.006497408233436891,0.009801198758330965,0.0028472501527992823,96,0.00013754144310951233,0.0005050431936979294,0.002888541668653488,0.006777070462703705,0.010789379477500916,0.003372553503140807,143,0.00031121945357881486,0.00170919478405267,0.0065808380022645,0.021341561526060104,0.11727290600538254,0.010372789180796867,143,0.6586205363273621,0.7328426122665406,0.867804229259491,0.9461833477020264,0.9763908982276917,0.8550524348979229,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,C-all,pre_init,1,41,22,0.00021380116826021504,0.0002716290060190693,0.0006149922324974284,0.0013816808949541923,0.0017673126971851,0.0007680572326211454,22,0.00024206936359405518,0.0004357330501079559,0.0030501186847686768,0.00660856664180756,0.012200415134429932,0.003314187242226167,22,0.00015754589847494227,0.0004308871322986963,0.0011861622333526611,0.0032790558980960506,0.008712124310287783,0.001844497912442203,22,0.001637883484363556,0.00360444039106369,0.005185643211007118,0.011954486370086675,0.031153500080108643,0.007707457650791515,41,0.0017590015195310116,0.0024293602909892797,0.006551779806613922,0.033368512988090515,0.05112476646900177,0.013316820009338965,41,0.6592820882797241,0.7147179245948792,0.8162073493003845,0.9231182336807251,0.9490746855735779,0.8186346118043109,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,C-all,pre_init,2,41,22,0.00021380116826021504,0.0002716290060190693,0.0006149922324974284,0.0013816808949541923,0.0017673126971851,0.0007680572326211454,22,0.00024206936359405518,0.0004357330501079559,0.0030501186847686768,0.00660856664180756,0.012200415134429932,0.003314187242226167,22,0.00015754589847494227,0.0004308871322986963,0.0011861622333526611,0.0032790558980960506,0.008712124310287783,0.001844497912442203,22,0.001637883484363556,0.00360444039106369,0.005185643211007118,0.011954486370086675,0.031153500080108643,0.007707457650791515,41,0.0017590015195310116,0.0024293602909892797,0.006551779806613922,0.033368512988090515,0.05112476646900177,0.013316820009338965,41,0.6592820882797241,0.7147179245948792,0.8162073493003845,0.9231182336807251,0.9490746855735779,0.8186346118043109,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,C-all,pre_init,3,41,22,0.00021380116826021504,0.0002716290060190693,0.0006149922324974284,0.0013816808949541923,0.0017673126971851,0.0007680572326211454,22,0.00024206936359405518,0.0004357330501079559,0.0030501186847686768,0.00660856664180756,0.012200415134429932,0.003314187242226167,22,0.00015754589847494227,0.0004308871322986963,0.0011861622333526611,0.0032790558980960506,0.008712124310287783,0.001844497912442203,22,0.001637883484363556,0.00360444039106369,0.005185643211007118,0.011954486370086675,0.031153500080108643,0.007707457650791515,41,0.0017590015195310116,0.0024293602909892797,0.006551779806613922,0.033368512988090515,0.05112476646900177,0.013316820009338965,41,0.6592820882797241,0.7147179245948792,0.8162073493003845,0.9231182336807251,0.9490746855735779,0.8186346118043109,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,B,post_init,1,169526,139941,0.0,0.00010656239371940948,0.0004049878851258217,0.0017630094317045814,0.5002471332556226,0.00109489870075406,139941,0.0,0.0012103617191314697,0.007165342569351196,0.023529410362243652,0.3724037706851959,0.011455223746435116,139941,5.7313956525195664e-08,0.0011259782781787298,0.006669606624865099,0.022826343029737517,0.40453885835759773,0.010899502139489179,139941,1.4901161193847656e-08,0.0011079758405685425,0.006519243121147156,0.027582645416259766,0.9906287789344788,0.012258191011927152,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,B,post_init,2,169526,139941,0.0,0.00010656239371940948,0.0004049878851258217,0.0017630094317045814,0.5002471332556226,0.00109489870075406,139941,0.0,0.0012103617191314697,0.007165342569351196,0.023529410362243652,0.3724037706851959,0.011455223746435116,139941,5.7313956525195664e-08,0.0011259782781787298,0.006669606624865099,0.022826343029737517,0.40453885835759773,0.010899502139489179,139941,1.4901161193847656e-08,0.0011079758405685425,0.006519243121147156,0.027582645416259766,0.9906287789344788,0.012258191011927152,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,B,post_init,3,169526,139941,0.0,0.00010656239371940948,0.0004049878851258217,0.0017630094317045814,0.5002471332556226,0.00109489870075406,139941,0.0,0.0012103617191314697,0.007165342569351196,0.023529410362243652,0.3724037706851959,0.011455223746435116,139941,5.7313956525195664e-08,0.0011259782781787298,0.006669606624865099,0.022826343029737517,0.40453885835759773,0.010899502139489179,139941,1.4901161193847656e-08,0.0011079758405685425,0.006519243121147156,0.027582645416259766,0.9906287789344788,0.012258191011927152,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,L-all,post_init,1,20203,16687,5.829645201812185e-06,0.0003995816691650195,0.0016983489762275536,0.005960946700539088,0.164680221230415,0.002822019484723127,16687,0.0,0.00048413872718811035,0.0028564482927322388,0.00953763723373413,0.08211086690425873,0.00423326115487538,16687,5.947959189067653e-07,0.0005046745690644783,0.0030345334843093763,0.009369073989344587,0.0947134920516435,0.004299758677371301,16687,2.4028122425079346e-07,0.00048069618642330173,0.0027019865810871124,0.008340424299240113,0.09378920495510101,0.00400486867886023,20203,3.4119690099032596e-05,0.0033481431193649767,0.014040451496839523,0.054402197897434224,0.9664409756660461,0.0256257848600135,20203,0.6501067280769348,0.7197500228881836,0.8285097479820251,0.9316267371177673,0.9974856972694397,0.8268563581894914,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,L-all,post_init,2,20203,16687,5.829645201812185e-06,0.0003995816691650195,0.0016983489762275536,0.005960946700539088,0.164680221230415,0.002822019484723127,16687,0.0,0.00048413872718811035,0.0028564482927322388,0.00953763723373413,0.08211086690425873,0.00423326115487538,16687,5.947959189067653e-07,0.0005046745690644783,0.0030345334843093763,0.009369073989344587,0.0947134920516435,0.004299758677371301,16687,2.4028122425079346e-07,0.00048069618642330173,0.0027019865810871124,0.008340424299240113,0.09378920495510101,0.00400486867886023,20203,3.4119690099032596e-05,0.0033481431193649767,0.014040451496839523,0.054402197897434224,0.9664409756660461,0.0256257848600135,20203,0.6501067280769348,0.7197500228881836,0.8285097479820251,0.9316267371177673,0.9974856972694397,0.8268563581894914,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,L-all,post_init,3,20203,16687,5.829645201812185e-06,0.0003995816691650195,0.0016983489762275536,0.005960946700539088,0.164680221230415,0.002822019484723127,16687,0.0,0.00048413872718811035,0.0028564482927322388,0.00953763723373413,0.08211086690425873,0.00423326115487538,16687,5.947959189067653e-07,0.0005046745690644783,0.0030345334843093763,0.009369073989344587,0.0947134920516435,0.004299758677371301,16687,2.4028122425079346e-07,0.00048069618642330173,0.0027019865810871124,0.008340424299240113,0.09378920495510101,0.00400486867886023,20203,3.4119690099032596e-05,0.0033481431193649767,0.014040451496839523,0.054402197897434224,0.9664409756660461,0.0256257848600135,20203,0.6501067280769348,0.7197500228881836,0.8285097479820251,0.9316267371177673,0.9974856972694397,0.8268563581894914,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,C-all,post_init,1,6381,5101,2.9420899506996496e-06,0.0002801525175405752,0.0011019916706245703,0.004140394691450348,0.19068960047208663,0.0019986909190853773,5101,0.0,0.0007261931896209717,0.0042120590806007385,0.013459213078022003,0.0779956504702568,0.006114378920596526,5101,1.8351218278311876e-07,0.0007392634480607452,0.004358170955788887,0.012937979277442446,0.08791658002371883,0.00606286489890123,5101,1.8998980522155762e-07,0.0007215067744255066,0.004137381911277771,0.014760345220565796,0.1868075728416443,0.006560359072393704,6381,3.4119690099032596e-05,0.00229836069047451,0.008937028236687183,0.042980972677469254,0.7149825692176819,0.020379441299713173,6381,0.6501018404960632,0.7298548221588135,0.8598995804786682,0.9518936276435852,0.9939666986465454,0.8494803915388475,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,C-all,post_init,2,6381,5101,2.9420899506996496e-06,0.0002801525175405752,0.0011019916706245703,0.004140394691450348,0.19068960047208663,0.0019986909190853773,5101,0.0,0.0007261931896209717,0.0042120590806007385,0.013459213078022003,0.0779956504702568,0.006114378920596526,5101,1.8351218278311876e-07,0.0007392634480607452,0.004358170955788887,0.012937979277442446,0.08791658002371883,0.00606286489890123,5101,1.8998980522155762e-07,0.0007215067744255066,0.004137381911277771,0.014760345220565796,0.1868075728416443,0.006560359072393704,6381,3.4119690099032596e-05,0.00229836069047451,0.008937028236687183,0.042980972677469254,0.7149825692176819,0.020379441299713173,6381,0.6501018404960632,0.7298548221588135,0.8598995804786682,0.9518936276435852,0.9939666986465454,0.8494803915388475,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
h07_0_1000,C-all,post_init,3,6381,5101,2.9420899506996496e-06,0.0002801525175405752,0.0011019916706245703,0.004140394691450348,0.19068960047208663,0.0019986909190853773,5101,0.0,0.0007261931896209717,0.0042120590806007385,0.013459213078022003,0.0779956504702568,0.006114378920596526,5101,1.8351218278311876e-07,0.0007392634480607452,0.004358170955788887,0.012937979277442446,0.08791658002371883,0.00606286489890123,5101,1.8998980522155762e-07,0.0007215067744255066,0.004137381911277771,0.014760345220565796,0.1868075728416443,0.006560359072393704,6381,3.4119690099032596e-05,0.00229836069047451,0.008937028236687183,0.042980972677469254,0.7149825692176819,0.020379441299713173,6381,0.6501018404960632,0.7298548221588135,0.8598995804786682,0.9518936276435852,0.9939666986465454,0.8494803915388475,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
