run_slug,arm,repeat,all_four_APE_rmse_m,all_four_RPE_rmse_m,all_four_sim3_scale,first_feature_ns,first_pose_ns,first_pose_delay_s,relative_pose_rejections,alignment_rejections,gyro_calibrations,gyro_delta_norm_max,linear_solver_failure_mentions,linear_failure_line_numbers,init_count,run_dir,log_sha256,receipt_sha256
afrl_cemetery_s135_d045,L-all,3,0.5321964587067606,0.06508397220652354,1.251671190568504,1535224997049733199,1535224998432792064,1.383058865,0,1,2,0.048739218559702,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/L-all/repeat3,c15c15319c6d84cd04d85dfa98b518a51ee4a4f0b970a65ab3ac0d2ebe4b796f,9d7afe67079d5e0dce0019c1b4cfed8abeeb77c8b5176d5b777a8b032339c805
afrl_cemetery_s135_d045,C-all,1,0.5338408606583988,0.0652031687954237,1.2526692454176092,1535224997049733199,1535224998432792064,1.383058865,0,1,2,0.049030082981089275,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/C-all/repeat1,ea305186a28d262e86127324facfe22867baf9d9bc75e6ec989cded10a555e5d,8896465d3c6ec3f7ab8a5b47786176700bb831d40358ab83c972e2497b220954
afrl_cemetery_s135_d045,C-all,2,0.5341350883147737,0.06515763394191748,1.2528406418055695,1535224997049733199,1535224998432792064,1.383058865,0,1,2,0.049030082981089275,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/C-all/repeat2,3ff5209e9c41a5d69920fde31b07a01a61cb89d04df2aa64c6df29f68f49227d,e5e9e2c02b928e32768f23a6d66faf2dc533d559059e9dd6f63cc885752f6639
afrl_cemetery_s135_d045,C-all,3,0.5318935409415197,0.06493023798247957,1.2515237880746028,1535224997049733199,1535224998432792064,1.383058865,0,1,2,0.049030082981089275,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/C-all/repeat3,b1df5616207362a707da49ecabf6880e8135c71ed05f12ee3363c13c774cf772,cab61d8484961a09fe6d8968cfcc613fcf8e0bb6313c5ad8ed0821786adc7d72
h07_0_1000,B,1,1.7665489604414268,0.38486452782657293,0.6484917050792438,1523387546173556704,1523387547274319872,1.100763168,0,1,2,0.03073903080092149,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/h07_0_1000/B/repeat1,41eab3cae6dcaad8b40d177eba6c7dbf46277768fad7b3b8432e879641bd4644,5aaa3f3cc58d0c462e9345e37c196e7d2132bf9cf05f3610a7448d6ec67be1b6
h07_0_1000,B,2,1.265686444169794,0.21849094257729493,0.7346655087873318,1523387546173556704,1523387547274319872,1.100763168,0,1,2,0.03073903080092149,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/h07_0_1000/B/repeat2,a8ef688eaa317b40472e085ba8e7ac9be07cccbb4e64b59ee275d6785be5bed5,4a4be6af496af7333df68ec65aecdbffeeeee1f05f33a59c554f05537154d01d
h07_0_1000,B,3,1.2865762022722165,0.23117932373879463,0.7287989673711236,1523387546173556704,1523387547274319872,1.100763168,0,1,2,0.03073903080092149,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/h07_0_1000/B/repeat3,1c39cc871051b88cb8b66b02b6f84b6fe92b9b730d65f291d75f612447e188b8,855fa69bdb5cbdb93a601139f753ac14e0dd563404c9c388ca1181f380ce7701
h07_0_1000,L6,1,1.2422879889439087,0.20954322951310433,0.7370816584307973,1523387546173556704,1523387547274319872,1.100763168,0,1,2,0.030882074714144447,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/h07_0_1000/L6/repeat1,13ddd323d23c6be41d0cc25c790479912164056f149fedb3a05affea01de01c8,e429f643ff6e26b34feccef886a08f2d8c6467ce936fddaaca9dd92ca53e3ebb
h07_0_1000,L6,2,1.2762806314192672,0.21309461723730136,0.7309798968714012,1523387546173556704,1523387547274319872,1.100763168,0,1,2,0.030882074714144447,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/h07_0_1000/L6/repeat2,323388d9eefb303b52079f1440bf73271168c8e4705ac76a80b048359bc2cae8,f3be395eadfc2cece357bb0d37d271bdccbcbf7bc3aa6d747e178c1609436000
h07_0_1000,L6,3,1.3339478614039384,0.2435109524391188,0.7217618961829945,1523387546173556704,1523387547274319872,1.100763168,0,1,2,0.030882074714144447,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/h07_0_1000/L6/repeat3,4e4dde93f38ced071716de1e347c3aafeba9b81cfc3d8149b3865d2088be0a28,ddf49033dbb847175799b80871c32ebdae75bf17af10de4f5c95759bac36ddd6
h07_0_1000,L-all,1,1.2568054239193385,0.21142870706210914,0.7362860736439455,1523387546173556704,1523387547274319872,1.100763168,0,1,2,0.03191941729760116,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/h07_0_1000/L-all/repeat1,e6bb597ec2e2bf6ec943c3ca00a606b3f29d38bfedbbacc68cddc572d8fed716,e5ba03da177069ecda462e5ef855a0aef696f06addc6f8adabe22c5d37bd4926
h07_0_1000,L-all,2,1.272348648528557,0.2154157107029663,0.7341231087923656,1523387546173556704,1523387547274319872,1.100763168,0,1,2,0.03191941729760116,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/h07_0_1000/L-all/repeat2,fa10e5292a31957cf844bc058618022825f968d9fc62458472b2622659d3c4de,1a4b82e784cd865e9c12185b998fbe1dadcf5c86f9f2234dd3417898e16e64e8
h07_0_1000,L-all,3,1.3085419956047668,0.22177665161368504,0.7265273460995131,1523387546173556704,1523387547274319872,1.100763168,0,1,2,0.03191941729760116,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/h07_0_1000/L-all/repeat3,72b0f0a1fb086601beeb0e3daa38c31ac19a44eebafdeba06c60a1269c9ba09f,1ab5b86d14d9a8a04173e41e7936d441021a61758790a743a3b3a3a5a6f9aad6
h07_0_1000,C-all,1,1.3491586975212388,0.2714748883754037,0.7181821602775157,1523387546173556704,1523387547274319872,1.100763168,0,1,2,0.03152563875356056,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/h07_0_1000/C-all/repeat1,52de3a191eca11274622af5204aa0330460990206dab3e56066215e2a8158672,dd9f8eb1d2f2b4044ebefe9d269ea7635425dc5d6d0fe1870bd1f46130426280
h07_0_1000,C-all,2,1.2894183175759475,0.22769062410436236,0.7289165703645406,1523387546173556704,1523387547274319872,1.100763168,0,1,2,0.03152563875356056,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/h07_0_1000/C-all/repeat2,a5675fb27ccb3aad383409a639246abe49562d6e94276b5b17719aeaac11a2e7,7cfb1b325d4d954724b7084237f755e93da661900c214f81b732f8a27f1948b4
h07_0_1000,C-all,3,1.3135718593195282,0.21676757812495362,0.7249432970812264,1523387546173556704,1523387547274319872,1.100763168,0,1,2,0.03152563875356056,0,,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/h07_0_1000/C-all/repeat3,4ae22a58bc2f394a0e9631af1389dbd6f8e56f9733447f730858e3ef5aec9bc6,16575f843be9adf59c222701481b95ed1122b2162587a4967b0eb462c646c875
