sequence,raw_index,queries,B_s,C_raw_s,preprocess_s,forward_gpu_s,backward_gpu_s,restore_transfer_s,peak_allocated_bytes,peak_reserved_bytes,network_height,network_width,sampling_s,fb_checks_s
H02,105,11,0.04632629104889929,0.001858745003119111,0.007300916011445224,0.07312007999280468,0.07398170599481091,0.002716400020290166,260020224,427819008,256,320,0.00022633501794189215,9.916198905557394e-05
H02,106,17,0.04564743797527626,0.002088239009026438,0.007170054013840854,0.0735519879963249,0.07370091998018324,0.002584767935331911,260020224,427819008,256,320,0.00028822501190006733,0.0001417130115441978
H02,107,15,0.04461526998784393,0.001874805020634085,0.007144303002860397,0.07443395402515307,0.0729859370039776,0.002489035949110985,260020224,427819008,256,320,0.00021650403505191207,9.827199392020702e-05
H02,108,8,0.047140057024080306,0.0014925369760021567,0.00808499997947365,0.07302858802722767,0.07475225999951363,0.0027707309927791357,260020224,427819008,256,320,0.00021692400332540274,9.695196058601141e-05
H02,109,13,0.04332228499697521,0.0017690029926598072,0.006927128997631371,0.0730875589651987,0.07403509702999145,0.002736220951192081,260020224,427819008,256,320,0.00021585397189483047,9.732099715620279e-05
H02,110,10,0.04293777799466625,0.001682001049630344,0.007143842987716198,0.07276679400820285,0.07486430200515315,0.002818991953972727,260020224,427819008,256,320,0.00021490396466106176,9.596196468919516e-05
H02,111,14,0.046752830035984516,0.0019189849845133722,0.007136751955840737,0.07430111203575507,0.07313839002745226,0.0025597370113246143,260020224,427819008,256,320,0.00022366398479789495,9.75920120254159e-05
H02,112,13,0.04370870301499963,0.0017718430026434362,0.007040880969725549,0.07307297800434753,0.07315478997770697,0.0027376710204407573,260020224,427819008,256,320,0.00022332504158839583,9.818101534619927e-05
H02,113,7,0.04542836401378736,0.001468577014748007,0.006845308002084494,0.07356120803160593,0.07381704298313707,0.002758082060609013,260020224,427819008,256,320,0.00021365401335060596,9.364198194816709e-05
H02,114,16,0.044962826010305434,0.002029727038461715,0.007127723016310483,0.07285999495070428,0.07447086396859959,0.0024725269759073853,260020224,427819008,256,320,0.00022301397984847426,9.670195868238807e-05
H02,115,17,0.04870064603164792,0.00199684698600322,0.007242774998303503,0.07287628500489518,0.07370886002900079,0.0026257190038450062,260020224,427819008,256,320,0.00022235396318137646,0.0001000820193439722
H02,116,16,0.048000301991123706,0.0020848290296271443,0.007146432995796204,0.07281069399323314,0.07292608596617356,0.003541445010341704,260020224,427819008,256,320,0.0002223739866167307,0.00010049197589978576
H02,117,13,0.04631130100460723,0.0021587299997918308,0.007503698987420648,0.07386946398764849,0.07424925098894164,0.003919863025657833,260020224,427819008,256,320,0.00023161398712545633,0.00010318198474124074
H02,118,14,0.0469312320346944,0.001930895959958434,0.006761536002159119,0.0739293840015307,0.0730396980070509,0.0029152840143069625,260020224,427819008,256,320,0.0002236840082332492,9.829201735556126e-05
H02,119,19,0.044824664015322924,0.0020484779961407185,0.007019310956820846,0.07396149501437321,0.07306612899992615,0.003039836010430008,260020224,427819008,256,320,0.0002746949903666973,0.000183803029358387
H02,120,11,0.04643707297509536,0.002094078983645886,0.006702365004457533,0.07416821899823844,0.07320370199158788,0.004102916980627924,260020224,427819008,256,320,0.00022607395658269525,9.685201803222299e-05
H02,121,13,0.04700059397146106,0.0017342920182272792,0.0068881179904565215,0.07433186197886243,0.07308182801352814,0.0027728319400921464,260020224,427819008,256,320,0.00021932402160018682,9.936199057847261e-05
H02,122,10,0.045244131004437804,0.001586009981110692,0.007206374022644013,0.07374337100191042,0.0744628650136292,0.00316017895238474,260020224,427819008,256,320,0.00021692400332540274,9.567197412252426e-05
H02,123,9,0.04327985498821363,0.001662909984588623,0.007259915000759065,0.07278758403845131,0.07431431201985106,0.0027182699413970113,260020224,427819008,256,320,0.00022013398120179772,9.739201050251722e-05
H02,124,12,0.045948214014060795,0.0017181219882331789,0.006953750038519502,0.07368680101353675,0.07327142299618572,0.0031935389270074666,260020224,427819008,256,320,0.00021948397625237703,9.70819965004921e-05
H02,125,14,0.04602625500410795,0.0018368950113654137,0.007008031010627747,0.07278074399800971,0.074191958992742,0.0031273390632122755,260020224,427819008,256,320,0.00022146495757624507,9.832100477069616e-05
H02,126,14,0.050909996032714844,0.0017662830068729818,0.007221883977763355,0.07429346098797396,0.0733394930139184,0.0027618309832178056,260020224,427819008,256,320,0.0002191539970226586,9.907200001180172e-05
H02,127,13,0.046881390968337655,0.0017890140297822654,0.00681227701716125,0.07266029098536819,0.07383701304206625,0.0027197200106456876,260020224,427819008,256,320,0.00022137403720989823,9.596196468919516e-05
H02,128,21,0.045843201980460435,0.0022591620218008757,0.006629552983213216,0.07295854698168114,0.07425771100679412,0.00251519592711702,260020224,427819008,256,320,0.00024148396914824843,0.00010234198998659849
H02,129,15,0.04535154398763552,0.0018512140377424657,0.00697589002083987,0.07380126300267875,0.07289510499686003,0.002856542996596545,260020224,427819008,256,320,0.00022039399482309818,9.920197771862149e-05
H02,130,17,0.046103438013233244,0.0018956349813379347,0.007580281002447009,0.0729347059968859,0.07289725501323119,0.002877284015994519,260020224,427819008,256,320,0.0002443550038151443,0.0001017620088532567
H02,131,18,0.04605162696680054,0.0021764799603261054,0.006689594010822475,0.0732056720298715,0.07427381101297215,0.002647089015226811,260020224,427819008,256,320,0.00022068398538976908,0.00010029197437688708
H02,132,20,0.04349975800141692,0.0022026210208423436,0.006707363994792104,0.07389883504947647,0.07298486703075469,0.0028108020778745413,260020224,427819008,256,320,0.00022622401593253016,0.00010032200952991843
H02,133,17,0.0481613950105384,0.0020015069749206305,0.006971359020099044,0.07354274700628594,0.07402799598639831,0.002813943021465093,260020224,427819008,256,320,0.0002264640061184764,0.00011780200293287635
H02,134,20,0.044764102960471064,0.0022166609996929765,0.007151363999582827,0.07364885997958481,0.07303215697174892,0.00286415294976905,260020224,427819008,256,320,0.00023045396665111184,0.00010338204447180033
H02,135,17,0.04861774400342256,0.002313263015821576,0.0077591739827767015,0.07315965095767751,0.07481589104281738,0.002740411029662937,260020224,427819008,256,320,0.00022173498291522264,9.943102486431599e-05
H02,136,14,0.044408335990738124,0.001808853994589299,0.007121262024156749,0.07364294899161905,0.07270905200857669,0.0027718209894374013,260020224,427819008,256,320,0.0002161739976145327,9.852199582383037e-05
H02,137,17,0.043373966007493436,0.0019363960018381476,0.0070149400271475315,0.0742583210230805,0.07294896704843268,0.0025619770167395473,260020224,427819008,256,320,0.00022429402451962233,9.924196638166904e-05
H02,138,16,0.043208923016209155,0.001837924006395042,0.007879596028942615,0.07290476496564224,0.07279559399466962,0.002573578036390245,260020224,427819008,256,320,0.0002163139870390296,9.816198144108057e-05
H02,139,18,0.044072340009734035,0.001985626993700862,0.007207424030639231,0.07289490499533713,0.07302224898012355,0.00369903800310567,260020224,427819008,256,320,0.00023052399046719074,0.00010114198084920645
H02,140,17,0.0451492999563925,0.002173169981688261,0.006712734990287572,0.07329298299737275,0.07397229503840208,0.002711341017857194,260020224,427819008,256,320,0.0002239649766124785,0.00010026100790128112
H02,141,17,0.04482236300827935,0.002000716980546713,0.006439329998102039,0.07379625202156603,0.07287475495832041,0.0028528629918582737,260020224,427819008,256,320,0.00022799504222348332,9.891099762171507e-05
H02,142,17,0.047922211000695825,0.0019121959921903908,0.007452138990629464,0.07309713901486248,0.0739830860402435,0.0029297040309756994,260020224,427819008,256,320,0.00021993403788655996,0.00010078196646645665
H02,143,13,0.04602944600628689,0.0021025390014983714,0.006868878030218184,0.07277768303174525,0.07344739499967545,0.0026456990162841976,260020224,427819008,256,320,0.0002300540218129754,9.887199848890305e-05
H02,144,13,0.04606498603243381,0.001755983044859022,0.00716372299939394,0.07423178001772612,0.07355281803756952,0.002749370993115008,260020224,427819008,256,320,0.00021785404533147812,9.616196621209383e-05
H02,145,12,0.04592939402209595,0.0016791310044936836,0.007498749997466803,0.07272305199876428,0.07386211398988962,0.0027804809506051242,260020224,427819008,256,320,0.00021685397950932384,9.714101906865835e-05
H02,146,11,0.04433578497264534,0.001634290034417063,0.0071432829718105495,0.07274566200794652,0.07445110398111865,0.002893913013394922,260020224,427819008,256,320,0.00021838402608409524,9.734102059155703e-05
H02,147,12,0.04522982198977843,0.0018602039781399071,0.0067095150006935,0.07299160701222718,0.0744534750119783,0.002589868032373488,260020224,427819008,256,320,0.00021561398170888424,9.690201841294765e-05
H02,148,9,0.043647052021697164,0.0015393579960800707,0.007210743962787092,0.07404061598936096,0.07303271896671504,0.002936104021500796,260020224,427819008,256,320,0.00021190400002524257,9.508099174126983e-05
H02,149,10,0.04502805700758472,0.0016431700205430388,0.00708256202051416,0.07453559595160186,0.07282248401315883,0.0027440309640951455,260020224,427819008,256,320,0.00022058398462831974,9.653199231252074e-05
H02,150,12,0.04540494398679584,0.002797832014039159,0.006501000956632197,0.07274366199271753,0.07416233903495595,0.0027315510087646544,260020224,427819008,256,320,0.00021957396529614925,9.659200441092253e-05
H02,151,15,0.04466767003759742,0.0019092150032520294,0.007211234013084322,0.07302632799837738,0.07411148794926703,0.0025908679817803204,260020224,427819008,256,320,0.00022818398429080844,9.785097790881991e-05
H02,152,14,0.04550982697401196,0.0018431940115988255,0.007558100041933358,0.07435792300384492,0.07289245596621186,0.002687619999051094,260020224,427819008,256,320,0.0002193039981648326,9.86219965852797e-05
H02,153,12,0.04545388597762212,0.0017793129663914442,0.006761005963198841,0.07302301801973954,0.07442358398111537,0.0029178939876146615,260020224,427819008,256,320,0.00022024399368092418,0.0001358630252070725
H02,154,10,0.04575169098097831,0.0016590399900451303,0.006820876966230571,0.07274100295035169,0.07428159099072218,0.002616938960272819,260020224,427819008,256,320,0.0002135240356437862,9.52109694480896e-05
H02,155,6,0.044802272983361036,0.0014091460034251213,0.007150473014917225,0.07404688699170947,0.07304547901730984,0.0028185310075059533,260020224,427819008,256,320,0.00021342397667467594,9.474199032410979e-05
H02,156,8,0.04407429997809231,0.0015109379892237484,0.006729885004460812,0.07392769400030375,0.07311747001949698,0.0028865429922007024,260020224,427819008,256,320,0.0002166139893233776,9.571202099323273e-05
H02,157,8,0.04601955600082874,0.0015480490401387215,0.007361975964158773,0.07277963403612375,0.07345483597600833,0.0037725900183431804,260020224,427819008,256,320,0.0002196740242652595,9.782199049368501e-05
H02,158,10,0.04582934302743524,0.0016433210112154484,0.006804295990150422,0.07340028398903087,0.07446905499091372,0.002734820998739451,260020224,427819008,256,320,0.00021985400235280395,9.720196248963475e-05
H02,159,7,0.04723664803896099,0.001529768982436508,0.008059539017267525,0.0728581550065428,0.07284871401498094,0.002605958958156407,260020224,427819008,256,320,0.0002139039570465684,9.616202441975474e-05
H02,160,10,0.045441694965120405,0.001636421016883105,0.006931679032277316,0.07264889095677063,0.0743439529906027,0.0029774350114166737,260020224,427819008,256,320,0.0002241339534521103,0.00010061200009658933
H02,161,8,0.04575775098055601,0.0014779980410821736,0.006714444956742227,0.07270559202879667,0.07287508499575779,0.003883583005517721,260020224,427819008,256,320,0.00021997402654960752,9.567098459228873e-05
H02,162,12,0.04427013301756233,0.0017662830068729818,0.006514411012176424,0.07403952599270269,0.07312426902353764,0.0027564309420995414,260020224,427819008,256,320,0.00021781399846076965,9.897199925035238e-05
H02,163,11,0.04593401402235031,0.0016941709909588099,0.006476469978224486,0.07275798299815506,0.07385767297819257,0.0028410939848981798,260020224,427819008,256,320,0.0002256039879284799,9.70119726844132e-05
H02,164,11,0.04622815997572616,0.0018419940024614334,0.006468479987233877,0.07395145500777289,0.07276492303935811,0.0027386709698475897,260020224,427819008,256,320,0.00021757395006716251,9.721203241497278e-05
H02,165,12,0.048337388958316296,0.0018506950000301003,0.008237183967139572,0.07378811301896349,0.07295219600200653,0.0027337110368534923,260020224,427819008,256,320,0.00021345395362004638,9.506195783615112e-05
H02,166,6,0.042890566983260214,0.0013857759768143296,0.00707819196395576,0.07437652396038175,0.07294668594840914,0.0026258189463987947,260020224,427819008,256,320,0.00021432398352771997,9.470200166106224e-05
H02,167,6,0.043032250949181616,0.0014298860332928598,0.00789137597894296,0.07343103596940637,0.07298104697838426,0.0027675809687934816,260020224,427819008,256,320,0.0002642949693836272,0.00012764200801029801
H02,168,7,0.04550152597948909,0.0014403469976969063,0.007205154979601502,0.07301340799313039,0.07379436300834641,0.0030059550190344453,260020224,427819008,256,320,0.00021462398581206799,9.64319915510714e-05
H02,169,13,0.04677209001965821,0.001866145001258701,0.006614242040086538,0.0726677619968541,0.07366605999413878,0.003671588026918471,260020224,427819008,256,320,0.00023914402117952704,0.000100962002761662
H02,170,10,0.04605326597811654,0.0016344409668818116,0.0073871680069714785,0.07269867201102898,0.0740026049898006,0.0029000339563935995,260020224,427819008,256,320,0.00021447398466989398,9.568099630996585e-05
H02,171,5,0.04538437398150563,0.0015135779976844788,0.006403238978236914,0.07310060900636017,0.07401285599917173,0.0028892450500279665,260020224,427819008,256,320,0.00022797397105023265,9.789201430976391e-05
H02,172,6,0.046334032027516514,0.0014518170501105487,0.00723939499584958,0.0741276279441081,0.0728274240391329,0.0027693809824995697,260020224,427819008,256,320,0.00021892401855438948,9.773200144991279e-05
H02,173,9,0.04360451101092622,0.0015352479531429708,0.00715733302058652,0.0740547269815579,0.07285418396349996,0.0028026020154356956,260020224,427819008,256,320,0.0002272640122100711,9.7302021458745e-05
H02,174,3,0.04747335199499503,0.0012306629796512425,0.006914879020769149,0.0727624439750798,0.07422619999852031,0.00275634101126343,260020224,427819008,256,320,0.00020904402481392026,9.326200233772397e-05
H02,175,4,0.049766126030590385,0.0012981140171177685,0.007514039054512978,0.07394669600762427,0.07292819599388167,0.002830992976669222,260020224,427819008,256,320,0.00021029298659414053,9.382196003571153e-05
H02,176,5,0.046151148970238864,0.0013597349752672017,0.007258194964379072,0.07309688901295885,0.07283022400224581,0.002838903048541397,260020224,427819008,256,320,0.0002179840230382979,0.00010343198664486408
H02,177,7,0.045349663007073104,0.0014684670022688806,0.006811017054133117,0.07254826900316402,0.07383141299942508,0.002884294022805989,260020224,427819008,256,320,0.00022217404330149293,9.521201718598604e-05
H02,178,5,0.045861672959290445,0.0014765579835511744,0.007283356040716171,0.07281447300920263,0.07374280103249475,0.0028737239772453904,260020224,427819008,256,320,0.00021783402189612389,9.772204793989658e-05
H02,179,4,0.048208696010988206,0.0013460750342346728,0.0071784540195949376,0.0738700230140239,0.07293638598639518,0.0026880610384978354,260020224,427819008,256,320,0.00020766403758898377,9.311200119554996e-05
H02,180,2,0.04610108700580895,0.0011516810045577586,0.007186122995335609,0.0727076519979164,0.07359631900908425,0.003788850037381053,260020224,427819008,256,320,0.00023924402194097638,0.00010168104199692607
H02,181,3,0.04597425501560792,0.001244672981556505,0.006886227987706661,0.07268832199042663,0.07404955697711557,0.0028932749410159886,260020224,427819008,256,320,0.00020912400214001536,9.411200881004333e-05
H02,182,4,0.043412877013906837,0.0012532930122688413,0.008452976995613426,0.07302588800666854,0.07447333500022069,0.002499816007912159,260020224,427819008,256,320,0.00021182402269914746,9.396200766786933e-05
H02,183,7,0.045564017025753856,0.0015313579933717847,0.007214504003059119,0.07297763699898496,0.07437089300947264,0.0025558480410836637,260020224,427819008,256,320,0.00021364400163292885,9.402201976627111e-05
H02,184,3,0.044651150004938245,0.0011788220144808292,0.007107222976628691,0.07376806199317798,0.07299039798090234,0.002936173987109214,260020224,427819008,256,320,0.00021472404478117824,9.451102232560515e-05
H02,185,3,0.047588854969944805,0.0012513529509305954,0.006942768988665193,0.07347920601023361,0.07289982604561374,0.003837729978840798,260020224,427819008,256,320,0.00021329399896785617,9.476195555180311e-05
H02,186,3,0.046238969021942466,0.0012049920042045414,0.007209694012999535,0.07274177297949791,0.07426083099562675,0.0026802390348166227,260020224,427819008,256,320,0.0002111339708790183,9.360199328511953e-05
H02,187,6,0.046554345986805856,0.001700432039797306,0.007177803956437856,0.07289540499914438,0.07358869904419407,0.003281601006165147,260020224,427819008,256,320,0.00021751399617642164,9.622197831049562e-05
H02,188,5,0.04475200199522078,0.0013082049554213881,0.007878526987042278,0.07423970103263855,0.073070019017905,0.0026798589969985187,260020224,427819008,256,320,0.00021276401821523905,9.362102719023824e-05
H02,189,3,0.049557390972040594,0.001307144993916154,0.006950249022338539,0.07341597502818331,0.07518306805286556,0.003155189042445272,260020224,427819008,256,320,0.0002134640235453844,9.427202166989446e-05
H02,190,4,0.0472870190278627,0.0013782960013486445,0.007057380978949368,0.0728030739701353,0.07420062000164762,0.0029165439191274345,260020224,427819008,256,320,0.0002255840227007866,9.600201155990362e-05
H02,191,5,0.04545934504130855,0.0017522620037198067,0.006712665024679154,0.07289524498628452,0.0742821809835732,0.0027736020274460316,260020224,427819008,256,320,0.00022329395869746804,0.00010023202048614621
H02,192,2,0.0459920049761422,0.0012467129854485393,0.007246165012475103,0.07401160598965362,0.07278580398997292,0.0029220039723441005,260020224,427819008,256,320,0.00021344400011003017,9.54720308072865e-05
H02,193,7,0.04472070198971778,0.0015260979998856783,0.006964789004996419,0.0740978280082345,0.07288339495426044,0.002479575981851667,260020224,427819008,256,320,0.00021352397743612528,9.642099030315876e-05
H02,194,3,0.044261572998948395,0.0012762940023094416,0.007175092992838472,0.07464989804429933,0.07263492996571586,0.00242070498643443,260020224,427819008,256,320,0.00021131301764398813,9.230198338627815e-05
H02,195,7,0.04449233697960153,0.0014355169842019677,0.007636261987499893,0.07298061705660075,0.07278921303804964,0.002410164976026863,260020224,427819008,256,320,0.00021050398936495185,9.586202213540673e-05
H02,196,4,0.04553035704884678,0.0013262839638628066,0.00672653503715992,0.07308711897348985,0.07467789901420474,0.0026886199484579265,260020224,427819008,256,320,0.00020737398881465197,9.360199328511953e-05
H02,197,5,0.04323397303232923,0.0013163149706088006,0.007075422035995871,0.07289237499935552,0.07433878199663013,0.002397925010882318,260020224,427819008,256,320,0.00021055398974567652,9.531201794743538e-05
H02,198,5,0.047268747992347926,0.0013495049788616598,0.007821024977602065,0.07327070302562788,0.07427434099372476,0.00246297603007406,260020224,427819008,256,320,0.00020862399833276868,9.276100900024176e-05
H02,199,7,0.04383218503789976,0.0014770280104130507,0.007795734971296042,0.07416268001543358,0.07275103300344199,0.0024235849850811064,260020224,427819008,256,320,0.0002092140493914485,9.417103137820959e-05
