timestamp,reference_valid,full_valid,drop_valid,klt_valid,common_valid,segment_id
1700604916.578167,1,0,0,0,0,-1
1700604916.6781669,1,0,0,0,0,-1
1700604916.7781668,1,0,0,0,0,-1
1700604916.8781669,1,0,0,0,0,-1
1700604916.9781668,1,0,0,0,0,-1
1700604917.078167,1,0,0,0,0,-1
1700604917.1781669,1,0,0,0,0,-1
1700604917.2781668,1,0,0,0,0,-1
1700604917.3781669,1,0,0,0,0,-1
1700604917.4781668,0,0,0,0,0,-1
1700604917.578167,1,0,0,0,0,-1
1700604917.6781669,1,0,0,0,0,-1
1700604917.7781668,1,0,0,0,0,-1
1700604917.8781669,1,0,0,0,0,-1
1700604917.9781668,1,0,0,0,0,-1
1700604918.078167,1,0,0,0,0,-1
1700604918.1781669,1,0,0,0,0,-1
1700604918.2781668,1,0,0,0,0,-1
1700604918.3781669,1,0,0,0,0,-1
1700604918.4781668,1,0,0,0,0,-1
1700604918.578167,1,0,0,0,0,-1
1700604918.6781669,1,0,0,0,0,-1
1700604918.7781668,1,0,0,0,0,-1
1700604918.8781669,1,0,0,0,0,-1
1700604918.9781668,1,0,0,0,0,-1
1700604919.078167,1,0,0,0,0,-1
1700604919.1781669,1,0,0,0,0,-1
1700604919.2781668,1,0,0,0,0,-1
1700604919.3781669,1,0,0,0,0,-1
1700604919.4781668,1,0,0,0,0,-1
1700604919.578167,1,0,0,0,0,-1
1700604919.6781669,1,0,0,0,0,-1
1700604919.7781668,1,0,0,0,0,-1
1700604919.8781669,1,0,0,0,0,-1
1700604919.9781668,1,0,0,0,0,-1
1700604920.078167,1,0,0,0,0,-1
1700604920.1781669,1,0,0,0,0,-1
1700604920.2781668,1,0,0,0,0,-1
1700604920.3781669,1,0,0,0,0,-1
1700604920.4781668,1,0,0,0,0,-1
1700604920.578167,1,0,0,0,0,-1
1700604920.6781669,1,0,0,0,0,-1
1700604920.7781668,1,0,0,0,0,-1
1700604920.8781669,1,0,0,0,0,-1
1700604920.9781668,1,0,0,0,0,-1
1700604921.078167,1,0,0,0,0,-1
1700604921.1781669,1,0,0,0,0,-1
1700604921.2781668,1,0,0,0,0,-1
1700604921.3781669,1,0,0,0,0,-1
1700604921.4781668,1,0,0,0,0,-1
1700604921.578167,1,0,0,0,0,-1
1700604921.6781669,1,0,0,0,0,-1
1700604921.7781668,1,0,0,0,0,-1
1700604921.8781669,1,0,0,0,0,-1
1700604921.9781668,1,0,0,0,0,-1
1700604922.078167,1,0,0,0,0,-1
1700604922.1781669,1,0,0,0,0,-1
1700604922.2781668,1,0,0,0,0,-1
1700604922.3781669,1,0,0,0,0,-1
1700604922.4781668,1,0,0,0,0,-1
1700604922.578167,1,0,0,0,0,-1
1700604922.6781669,1,0,0,0,0,-1
1700604922.7781668,1,0,0,0,0,-1
1700604922.8781669,1,0,0,0,0,-1
1700604922.9781668,1,0,0,0,0,-1
1700604923.078167,1,0,0,0,0,-1
1700604923.1781669,1,0,0,0,0,-1
1700604923.2781668,1,0,0,0,0,-1
1700604923.3781669,1,0,0,0,0,-1
1700604923.4781668,1,0,0,0,0,-1
1700604923.578167,1,0,0,0,0,-1
1700604923.6781669,1,0,0,0,0,-1
1700604923.7781668,1,0,0,0,0,-1
1700604923.8781669,1,0,0,0,0,-1
1700604923.9781668,1,0,0,0,0,-1
1700604924.078167,1,0,0,0,0,-1
1700604924.1781669,1,0,0,0,0,-1
1700604924.2781668,1,0,0,0,0,-1
1700604924.3781669,1,0,0,0,0,-1
1700604924.4781668,1,0,0,0,0,-1
1700604924.578167,1,0,0,0,0,-1
1700604924.6781669,1,0,0,0,0,-1
1700604924.7781668,1,0,0,0,0,-1
1700604924.8781669,1,0,0,0,0,-1
1700604924.9781668,1,0,0,0,0,-1
1700604925.078167,1,0,0,0,0,-1
1700604925.1781669,1,0,0,0,0,-1
1700604925.2781668,1,0,0,0,0,-1
1700604925.3781669,1,0,0,0,0,-1
1700604925.4781668,1,0,0,0,0,-1
1700604925.578167,1,0,0,0,0,-1
1700604925.6781669,1,0,0,0,0,-1
1700604925.7781668,1,0,0,0,0,-1
1700604925.8781669,1,0,0,0,0,-1
1700604925.9781668,1,0,0,0,0,-1
1700604926.078167,1,0,0,0,0,-1
1700604926.1781669,1,0,0,0,0,-1
1700604926.2781668,1,0,0,0,0,-1
1700604926.3781669,1,0,0,0,0,-1
1700604926.4781668,1,0,0,0,0,-1
1700604926.578167,1,0,0,0,0,-1
1700604926.6781669,1,0,0,0,0,-1
1700604926.7781668,1,0,0,0,0,-1
1700604926.8781669,1,0,0,0,0,-1
1700604926.9781668,1,0,0,0,0,-1
